POI_ID,FAC_TYPE,POI_NAME,IN_VICIN,POINT_X,POINT_Y,FAC_NAME,DTMN11,FR11,SEC11,SS11,BGRI11,LUG11,LUG11DESIG
"998651279","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.17103,38.76936,Multibanco,"1106","18","035","02","11061803502","022406",Lisboa
"998738572","6000",MILLENNIUM BCP,N,-9.1443,38.72715,Banco,"1106","14","004","02","11061400402","022406",Lisboa
"998738570","6000",NOVO BANCO,N,-9.14418,38.72724,Banco,"1106","14","004","02","11061400402","022406",Lisboa
"998738571","3578",MULTIBANCO,N,-9.1443,38.72715,Multibanco,"1106","14","004","02","11061400402","022406",Lisboa
"998738569","3578",NOVO BANCO,N,-9.14413,38.72728,Multibanco,"1106","14","001","02","11061400102","022406",Lisboa
"998738578","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14811,38.72574,Banco,"1106","14","003","03","11061400303","022406",Lisboa
"998738577","3578",MULTIBANCO,N,-9.14811,38.72574,Multibanco,"1106","14","003","03","11061400303","022406",Lisboa
"998412163","3578",MILLENNIUM BCP,N,-9.12692,38.7731,Multibanco,"1106","33","001","01","11063300101","022406",Lisboa
"998719255","3578",MILLENNIUM BCP,N,-9.13295,38.73666,Multibanco,"1106","44","001","03","11064400103","022406",Lisboa
"998719256","6000",MILLENNIUM BCP,N,-9.13292,38.73667,Banco,"1106","44","001","03","11064400103","022406",Lisboa
"998719274","6000",MILLENNIUM BCP,N,-9.13825,38.74247,Banco,"1106","43","014","01","11064301401","022406",Lisboa
"998719273","3578",MULTIBANCO,N,-9.138,38.74191,Multibanco,"1106","43","013","01","11064301301","022406",Lisboa
"998719272","6000",BANCO POPULAR,N,-9.13594,38.73916,Banco,"1106","43","019","01","11064301901","022406",Lisboa
"998719271","3578",MULTIBANCO,N,-9.13594,38.73916,Multibanco,"1106","43","019","01","11064301901","022406",Lisboa
"998719278","6000",SANTANDER TOTTA,N,-9.13333,38.73756,Banco,"1106","03","018","01","11060301801","022406",Lisboa
"998719277","3578",MULTIBANCO,N,-9.13333,38.73756,Multibanco,"1106","03","018","01","11060301801","022406",Lisboa
"998719264","3578",MILLENNIUM BCP,N,-9.13528,38.73849,Multibanco,"1106","43","019","01","11064301901","022406",Lisboa
"998719265","6000",MILLENNIUM BCP,N,-9.13528,38.73849,Banco,"1106","43","019","01","11064301901","022406",Lisboa
"998719269","3578",MULTIBANCO,N,-9.13631,38.73953,Multibanco,"1106","43","019","01","11064301901","022406",Lisboa
"998719270","6000",SANTANDER TOTTA,N,-9.13546,38.73876,Banco,"1106","43","018","01","11064301801","022406",Lisboa
"998719267","3578",DEUTSCHE BANK,N,-9.13636,38.73967,Multibanco,"1106","43","018","01","11064301801","022406",Lisboa
"998719268","6000",DEUTSCHE BANK,N,-9.1363,38.73961,Banco,"1106","43","018","01","11064301801","022406",Lisboa
"998719259","3578",MULTIBANCO,N,-9.13786,38.74172,Multibanco,"1106","43","014","01","11064301401","022406",Lisboa
"998719260","6000",SANTANDER TOTTA,N,-9.13786,38.74172,Banco,"1106","43","014","01","11064301401","022406",Lisboa
"998719257","3578",NOVO BANCO,N,-9.13778,38.74166,Multibanco,"1106","43","014","01","11064301401","022406",Lisboa
"998719258","6000",NOVO BANCO,N,-9.13725,38.74098,Banco,"1106","43","014","01","11064301401","022406",Lisboa
"998657488","3578",MONTEPIO,N,-9.09648,38.77502,Multibanco,"1106","33","015","01","11063301501","022406",Lisboa
"998657489","6000",MONTEPIO,N,-9.09814,38.77505,Banco,"1106","33","025","01","11063302501","022406",Lisboa
"998657484","3578",SANTANDER TOTTA,N,-9.09505,38.77868,Multibanco,"1106","33","006","06","11063300606","022406",Lisboa
"998657478","3578",BANIF,N,-9.09476,38.77704,Multibanco,"1106","33","016","01","11063301601","022406",Lisboa
"998657479","6000",BANIF,N,-9.09672,38.75555,Banco,"1106","33","081","03","11063308103","022406",Lisboa
"1100748257","3578",SANTANDER TOTTA,N,-9.14574,38.7364,Multibanco,"1106","23","032","01","11062303201","022406",Lisboa
"1100748256","6000",DEUTSCHE BANK,N,-9.14529,38.73679,Banco,"1106","23","030","02","11062303002","022406",Lisboa
"998657474","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.09523,38.77625,Multibanco,"1106","33","015","01","11063301501","022406",Lisboa
"1131770031","6000",ACTIVOBANK,N,-9.1604,38.72421,Banco,"1106","46","003","01","11064600301","022406",Lisboa
"1011560209","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.11266,38.75518,Banco,"1106","21","011","01","11062101101","022406",Lisboa
"1011560212","6000",NOVO BANCO,N,-9.11268,38.75511,Banco,"1106","21","014","01","11062101401","022406",Lisboa
"1011560207","6000",MILLENNIUM BCP,N,-9.11326,38.75439,Banco,"1106","21","017","02","11062101702","022406",Lisboa
"1011560206","3578",MILLENNIUM BCP,N,-9.11326,38.75439,Multibanco,"1106","21","017","02","11062101702","022406",Lisboa
"1165407876","3578",BANKINTER,N,-9.17382,38.7522,Multibanco,"1106","39","013","02","11063901302","022406",Lisboa
"1165407881","3578",BANKINTER,N,-9.17071,38.76111,Multibanco,"1106","18","069","02","11061806902","022406",Lisboa
"1165407885","3578",BANKINTER,N,-9.15713,38.76471,Multibanco,"1106","18","059","02","11061805902","022406",Lisboa
"1148942488","6000",DEUTSCHE BANK,N,-9.09764,38.77062,Banco,"1106","33","033","04","11063303304","022406",Lisboa
"1147112537","6000",BPI,N,-9.15615,38.74373,Banco,"1106","23","011","03","11062301103","022406",Lisboa
"1147112535","3578",MULTIBANCO,N,-9.15615,38.74374,Multibanco,"1106","23","011","03","11062301103","022406",Lisboa
"998695983","6000",BANCOBIC,N,-9.14131,38.75397,Banco,"1106","42","016","01","11064201601","022406",Lisboa
"998695984","3578",BANCOBIC,N,-9.14131,38.75397,Multibanco,"1106","42","016","01","11064201601","022406",Lisboa
"998695981","3578",NOVO BANCO,N,-9.13823,38.75484,Multibanco,"1106","42","010","02","11064201002","022406",Lisboa
"998695977","3578",BBVA,N,-9.13261,38.74874,Multibanco,"1106","04","007","01","11060400701","022406",Lisboa
"998695976","6000",BBVA,N,-9.13261,38.74874,Banco,"1106","04","007","01","11060400701","022406",Lisboa
"998695974","6000",MILLENNIUM BCP,N,-9.14198,38.75378,Banco,"1106","42","012","02","11064201202","022406",Lisboa
"998695975","3578",MILLENNIUM BCP,N,-9.14198,38.75378,Multibanco,"1106","42","012","02","11064201202","022406",Lisboa
"998695966","3578",MULTIBANCO,N,-9.13962,38.75584,Multibanco,"1106","42","010","03","11064201003","022406",Lisboa
"998695967","6000",BBVA,N,-9.13912,38.75494,Banco,"1106","42","010","03","11064201003","022406",Lisboa
"998695968","3578",SANTANDER TOTTA,N,-9.13912,38.75494,Multibanco,"1106","42","010","03","11064201003","022406",Lisboa
"998695969","6000",NOVO BANCO,N,-9.13955,38.7558,Banco,"1106","42","010","02","11064201002","022406",Lisboa
"1048512345","6000",DEUTSCHE BANK,N,-9.14105,38.74773,Banco,"1106","04","001","01","11060400101","022406",Lisboa
"1048512346","3578",MILLENNIUM BCP,N,-9.14083,38.7473,Multibanco,"1106","04","001","01","11060400101","022406",Lisboa
"1048512341","6000",MONTEPIO,N,-9.14148,38.74853,Banco,"1106","04","001","01","11060400101","022406",Lisboa
"1048512342","3578",NOVO BANCO,N,-9.14084,38.74722,Multibanco,"1106","04","002","01","11060400201","022406",Lisboa
"1048512339","3578",MULTIBANCO,N,-9.14093,38.7474,Multibanco,"1106","04","002","01","11060400201","022406",Lisboa
"1048512347","3578",DEUTSCHE BANK,N,-9.14105,38.74773,Multibanco,"1106","04","001","01","11060400101","022406",Lisboa
"1048512357","3578",MULTIBANCO,N,-9.14955,38.75548,Multibanco,"1106","09","007","01","11060900701","022406",Lisboa
"1048512360","6000",SANTANDER TOTTA,N,-9.14955,38.75548,Banco,"1106","09","007","01","11060900701","022406",Lisboa
"1048512374","3578",MILLENNIUM BCP,N,-9.1397,38.74511,Multibanco,"1106","43","004","02","11064300402","022406",Lisboa
"1048512373","6000",MILLENNIUM BCP,N,-9.1397,38.74511,Banco,"1106","43","004","02","11064300402","022406",Lisboa
"1048512384","3578",MULTIBANCO,N,-9.14177,38.74967,Multibanco,"1106","42","021","01","11064202101","022406",Lisboa
"1048512383","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14177,38.74967,Banco,"1106","42","021","01","11064202101","022406",Lisboa
"1048512386","3578",MONTEPIO,N,-9.13682,38.7399,Multibanco,"1106","43","019","01","11064301901","022406",Lisboa
"1048512388","6000",MONTEPIO,N,-9.13682,38.7399,Banco,"1106","43","019","01","11064301901","022406",Lisboa
"1048512391","6000",BANCOBIC,N,-9.14027,38.74624,Banco,"1106","04","015","01","11060401501","022406",Lisboa
"1048512447","6000",DEUTSCHE BANK,N,-9.13872,38.75418,Banco,"1106","42","015","01","11064201501","022406",Lisboa
"995162536","3578",NOVO BANCO,N,-9.18834,38.7489,Multibanco,"1106","39","027","01","11063902701","022406",Lisboa
"1131770100","6000",BPI,N,-9.1604,38.72421,Banco,"1106","46","003","01","11064600301","022406",Lisboa
"1048512498","6000",MILLENNIUM BCP,N,-9.14177,38.75545,Banco,"1106","42","010","01","11064201001","022406",Lisboa
"1048512493","3578",MILLENNIUM BCP,N,-9.14177,38.75545,Multibanco,"1106","42","010","01","11064201001","022406",Lisboa
"1048512469","6000",SANTANDER TOTTA,N,-9.1387,38.75472,Banco,"1106","42","010","02","11064201002","022406",Lisboa
"1048512467","3578",MULTIBANCO,N,-9.1387,38.75472,Multibanco,"1106","42","010","02","11064201002","022406",Lisboa
"1048512584","3578",MULTIBANCO,N,-9.14112,38.755,Multibanco,"1106","42","010","03","11064201003","022406",Lisboa
"1048512583","6000",MONTEPIO,N,-9.14112,38.755,Banco,"1106","42","010","03","11064201003","022406",Lisboa
"1048512592","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14321,38.75338,Banco,"1106","42","014","01","11064201401","022406",Lisboa
"1048512593","6000",MILLENNIUM BCP,N,-9.14321,38.75338,Banco,"1106","42","014","01","11064201401","022406",Lisboa
"1048512591","6000",SANTANDER TOTTA,N,-9.14311,38.75342,Banco,"1106","42","014","01","11064201401","022406",Lisboa
"1048512596","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.16966,38.75512,Banco,"1106","39","007","01","11063900701","022406",Lisboa
"1048512597","3578",MULTIBANCO,N,-9.16966,38.75512,Multibanco,"1106","39","007","01","11063900701","022406",Lisboa
"1048512594","3578",MILLENNIUM BCP,N,-9.14321,38.75338,Multibanco,"1106","42","014","01","11064201401","022406",Lisboa
"1048512595","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.14321,38.75338,Multibanco,"1106","42","014","01","11064201401","022406",Lisboa
"1048512601","3578",MULTIBANCO,N,-9.16863,38.75364,Multibanco,"1106","39","015","01","11063901501","022406",Lisboa
"1048512528","3578",BANCO POPULAR,N,-9.14552,38.75266,Multibanco,"1106","09","008","04","11060900804","022406",Lisboa
"997861824","6000",BANKINTER,N,-9.16076,38.73801,Banco,"1106","10","004","01","11061000401","022406",Lisboa
"997861815","6000",MONTEPIO,N,-9.16158,38.73816,Banco,"1106","10","005","01","11061000501","022406",Lisboa
"997861816","3578",MONTEPIO,N,-9.16158,38.73816,Multibanco,"1106","10","005","01","11061000501","022406",Lisboa
"997861817","6000",DEUTSCHE BANK,N,-9.16306,38.73844,Banco,"1106","10","005","01","11061000501","022406",Lisboa
"997861818","6000",NOVO BANCO,N,-9.16136,38.73812,Banco,"1106","10","005","01","11061000501","022406",Lisboa
"1131770087","6000",NOVO BANCO,N,-9.1604,38.72421,Banco,"1106","46","003","01","11064600301","022406",Lisboa
"997861814","6000",SANTANDER TOTTA,N,-9.16347,38.73851,Banco,"1106","10","005","01","11061000501","022406",Lisboa
"1100693404","6000",BPI,N,-9.14222,38.71057,Banco,"1106","27","001","08","11062700108","022406",Lisboa
"1100693403","3578",MULTIBANCO,N,-9.14222,38.71057,Multibanco,"1106","27","001","08","11062700108","022406",Lisboa
"998733055","3578",MULTIBANCO,N,-9.15123,38.71762,Multibanco,"1106","46","010","03","11064601003","022406",Lisboa
"998733056","6000",BANKINTER,N,-9.15127,38.71763,Banco,"1106","46","010","03","11064601003","022406",Lisboa
"998733046","3578",MULTIBANCO,N,-9.14969,38.71726,Multibanco,"1106","46","008","02","11064600802","022406",Lisboa
"998733045","6000",SANTANDER TOTTA,N,-9.14712,38.71599,Banco,"1106","45","009","01","11064500901","022406",Lisboa
"998733044","3578",SANTANDER TOTTA,N,-9.14712,38.71599,Multibanco,"1106","45","009","01","11064500901","022406",Lisboa
"998733050","6000",BANIF,N,-9.14689,38.71593,Banco,"1106","45","009","01","11064500901","022406",Lisboa
"998733049","3578",BANIF,N,-9.14689,38.71593,Multibanco,"1106","45","009","01","11064500901","022406",Lisboa
"998733052","6000",NOVO BANCO,N,-9.14651,38.71578,Banco,"1106","28","001","01","11062800101","022406",Lisboa
"998733051","3578",NOVO BANCO,N,-9.14642,38.71576,Multibanco,"1106","28","001","01","11062800101","022406",Lisboa
"981288180","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14963,38.72943,Banco,"1106","50","014","01","11065001401","022406",Lisboa
"1144365047","3578",MULTIBANCO,N,-9.14728,38.74638,Multibanco,"1106","04","012","02","11060401202","022406",Lisboa
"998648567","3578",MULTIBANCO,N,-9.18095,38.76349,Multibanco,"1106","11","016","04","11061101604","022406",Lisboa
"998648568","6000",MONTEPIO,N,-9.18075,38.76335,Banco,"1106","11","016","04","11061101604","022406",Lisboa
"998648569","3578",MONTEPIO,N,-9.18075,38.76335,Multibanco,"1106","11","016","04","11061101604","022406",Lisboa
"998648570","6000",MILLENNIUM BCP,N,-9.17968,38.76238,Banco,"1106","11","023","01","11061102301","022406",Lisboa
"998648566","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.18095,38.76349,Banco,"1106","11","016","04","11061101604","022406",Lisboa
"998648575","3578",BANIF,N,-9.18079,38.76376,Multibanco,"1106","11","016","03","11061101603","022406",Lisboa
"998648571","3578",MILLENNIUM BCP,N,-9.18055,38.7635,Multibanco,"1106","11","016","03","11061101603","022406",Lisboa
"998648572","6000",CA CRÉDITO AGRÍCOLA,N,-9.1806,38.76362,Banco,"1106","11","016","03","11061101603","022406",Lisboa
"998648573","3578",CA CRÉDITO AGRÍCOLA,N,-9.18056,38.76356,Multibanco,"1106","11","016","03","11061101603","022406",Lisboa
"998648574","6000",BANIF,N,-9.1806,38.76362,Banco,"1106","11","016","03","11061101603","022406",Lisboa
"998648578","6000",BANCO POPULAR,N,-9.17968,38.76237,Banco,"1106","11","023","01","11061102301","022406",Lisboa
"998648579","3578",MULTIBANCO,N,-9.17968,38.76237,Multibanco,"1106","11","023","01","11061102301","022406",Lisboa
"998648581","3578",MILLENNIUM BCP,N,-9.17969,38.76211,Multibanco,"1106","11","023","01","11061102301","022406",Lisboa
"998675457","6000",MILLENNIUM BCP,N,-9.1387,38.71115,Banco,"1106","48","004","04","11064800404","022406",Lisboa
"998675456","3578",MILLENNIUM BCP,N,-9.1387,38.71115,Multibanco,"1106","48","004","04","11064800404","022406",Lisboa
"998675463","3578",MULTIBANCO,N,-9.13961,38.71193,Multibanco,"1106","48","004","02","11064800402","022406",Lisboa
"998675464","6000",MONTEPIO,N,-9.13961,38.71193,Banco,"1106","48","004","02","11064800402","022406",Lisboa
"1058438769","6000",SANTANDER TOTTA,N,-9.15077,38.74014,Banco,"1106","23","013","01","11062301301","022406",Lisboa
"1058438749","3578",MULTIBANCO,N,-9.15116,38.74796,Multibanco,"1106","09","012","03","11060901203","022406",Lisboa
"1058438726","3578",BANIF,N,-9.16553,38.73776,Multibanco,"1106","10","002","01","11061000201","022406",Lisboa
"1058438701","3578",LISBOA MARRIOTT HOTEL,N,-9.16414,38.74746,Multibanco,"1106","39","022","03","11063902203","022406",Lisboa
"1131807183","6000",NOVO BANCO,N,-9.18695,38.75442,Banco,"1106","11","031","01","11061103101","022406",Lisboa
"1148707568","3578",MULTIBANCO,N,-9.14809,38.71656,Multibanco,"1106","45","005","06","11064500506","022406",Lisboa
"1058436492","6000",NOVO BANCO,N,-9.15796,38.74383,Banco,"1106","23","012","02","11062301202","022406",Lisboa
"1058436497","3578",MULTIBANCO,N,-9.15796,38.74383,Multibanco,"1106","23","012","02","11062301202","022406",Lisboa
"1058436606","3578",MULTIBANCO,N,-9.14179,38.7432,Multibanco,"1106","43","007","02","11064300702","022406",Lisboa
"1058436604","3578",BANIF,N,-9.14747,38.74636,Multibanco,"1106","04","012","02","11060401202","022406",Lisboa
"1058436603","6000",BANIF,N,-9.1475,38.74635,Banco,"1106","04","012","02","11060401202","022406",Lisboa
"1137817845","6000",MILLENNIUM BCP,N,-9.18276,38.70387,Banco,"1106","02","022","01","11060202201","022406",Lisboa
"981288173","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.13293,38.73331,Banco,"1106","44","018","01","11064401801","022406",Lisboa
"981288171","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14953,38.74163,Banco,"1106","23","018","02","11062301802","022406",Lisboa
"1048592154","3578",MONTEPIO,N,-9.09804,38.76642,Multibanco,"1106","33","048","06","11063304806","022406",Lisboa
"1048592151","6000",BANKINTER,N,-9.09806,38.76613,Banco,"1106","33","048","06","11063304806","022406",Lisboa
"998728341","6000",BBVA,N,-9.161,38.72424,Banco,"1106","10","030","01","11061003001","022406",Lisboa
"998728340","3578",MULTIBANCO,N,-9.161,38.72424,Multibanco,"1106","10","030","01","11061003001","022406",Lisboa
"1144364773","3578",MULTIBANCO,N,-9.15097,38.71479,Multibanco,"1106","22","005","02","11062200502","022406",Lisboa
"1058438975","6000",NOVO BANCO,N,-9.16256,38.73953,Banco,"1106","39","061","01","11063906101","022406",Lisboa
"1058438974","3578",MULTIBANCO,N,-9.16256,38.73953,Multibanco,"1106","39","061","01","11063906101","022406",Lisboa
"1058438971","3578",NOVO BANCO,N,-9.166,38.74823,Multibanco,"1106","39","022","01","11063902201","022406",Lisboa
"1058438972","6000",NOVO BANCO,N,-9.16601,38.74822,Banco,"1106","39","022","01","11063902201","022406",Lisboa
"1058438944","3578",SANTANDER TOTTA,N,-9.15407,38.74771,Multibanco,"1106","09","012","01","11060901201","022406",Lisboa
"1058438943","6000",SANTANDER TOTTA,N,-9.15405,38.74765,Banco,"1106","09","012","01","11060901201","022406",Lisboa
"998732875","6000",NOVO BANCO,N,-9.15068,38.72464,Banco,"1106","14","002","05","11061400205","022406",Lisboa
"998732873","6000",DEUTSCHE BANK,N,-9.14705,38.72253,Banco,"1106","14","011","01","11061401101","022406",Lisboa
"998732872","3578",DEUTSCHE BANK,N,-9.14773,38.72328,Multibanco,"1106","14","011","01","11061401101","022406",Lisboa
"998732882","6000",SANTANDER TOTTA,N,-9.14837,38.72276,Banco,"1106","14","011","03","11061401103","022406",Lisboa
"998732881","3578",MULTIBANCO,N,-9.14837,38.72276,Multibanco,"1106","14","011","03","11061401103","022406",Lisboa
"998732880","6000",MILLENNIUM BCP,N,-9.14946,38.72401,Banco,"1106","14","008","03","11061400803","022406",Lisboa
"998732878","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14623,38.72453,Banco,"1106","14","003","03","11061400303","022406",Lisboa
"998732877","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.15202,38.72137,Multibanco,"1106","46","006","01","11064600601","022406",Lisboa
"998732885","3578",NOVO BANCO,N,-9.14765,38.72192,Multibanco,"1106","14","011","04","11061401104","022406",Lisboa
"998732883","3578",BANKINTER,N,-9.14917,38.72575,Multibanco,"1106","14","002","03","11061400203","022406",Lisboa
"998732884","6000",BANKINTER,N,-9.14917,38.72575,Banco,"1106","14","002","03","11061400203","022406",Lisboa
"998732866","3578",BBVA,N,-9.15167,38.72295,Multibanco,"1106","14","002","05","11061400205","022406",Lisboa
"998732867","6000",BBVA,N,-9.15167,38.72295,Banco,"1106","14","002","05","11061400205","022406",Lisboa
"998732868","3578",MONTEPIO,N,-9.15027,38.72449,Multibanco,"1106","14","008","03","11061400803","022406",Lisboa
"998732869","6000",MONTEPIO,N,-9.15027,38.72449,Banco,"1106","14","008","03","11061400803","022406",Lisboa
"998732870","3578",MULTIBANCO,N,-9.14677,38.7222,Multibanco,"1106","14","013","02","11061401302","022406",Lisboa
"998732871","6000",BBVA,N,-9.14682,38.72226,Banco,"1106","14","011","01","11061401101","022406",Lisboa
"1058436395","6000",MONTEPIO,N,-9.1477,38.74872,Banco,"1106","09","019","01","11060901901","022406",Lisboa
"1058436423","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.14739,38.74526,Multibanco,"1106","04","012","03","11060401203","022406",Lisboa
"1058436428","6000",MILLENNIUM BCP,N,-9.14809,38.74825,Banco,"1106","04","012","01","11060401201","022406",Lisboa
"1058436427","3578",MILLENNIUM BCP,N,-9.14809,38.74825,Multibanco,"1106","04","012","01","11060401201","022406",Lisboa
"998657358","3578",MONTEPIO,N,-9.13658,38.7101,Multibanco,"1106","48","006","03","11064800603","022406",Lisboa
"998657359","6000",MONTEPIO,N,-9.13658,38.7101,Banco,"1106","48","006","03","11064800603","022406",Lisboa
"998657360","3578",MULTIBANCO,N,-9.1369,38.70873,Multibanco,"1106","48","006","07","11064800607","022406",Lisboa
"998657361","6000",BANCO POPULAR,N,-9.1369,38.70873,Banco,"1106","48","006","07","11064800607","022406",Lisboa
"998657362","3578",NOVO BANCO,N,-9.13694,38.70871,Multibanco,"1106","48","006","07","11064800607","022406",Lisboa
"998657363","3578",MULTIBANCO,N,-9.13745,38.70997,Multibanco,"1106","48","005","06","11064800506","022406",Lisboa
"998657364","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.13745,38.70997,Banco,"1106","48","005","06","11064800506","022406",Lisboa
"998657372","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.13799,38.70921,Banco,"1106","48","005","09","11064800509","022406",Lisboa
"998657371","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.13799,38.70921,Multibanco,"1106","48","005","09","11064800509","022406",Lisboa
"998657376","6000",BBVA,N,-9.1379,38.70911,Banco,"1106","48","005","09","11064800509","022406",Lisboa
"998657375","3578",BBVA,N,-9.13794,38.7092,Multibanco,"1106","48","005","09","11064800509","022406",Lisboa
"998657374","6000",SANTANDER TOTTA,N,-9.13795,38.70922,Banco,"1106","48","005","09","11064800509","022406",Lisboa
"998657373","3578",MULTIBANCO,N,-9.13795,38.70922,Multibanco,"1106","48","005","09","11064800509","022406",Lisboa
"998657378","3578",MULTIBANCO,N,-9.13536,38.70968,Multibanco,"1106","19","001","03","11061900103","022406",Lisboa
"998657383","3578",MULTIBANCO,N,-9.13809,38.70944,Multibanco,"1106","48","005","07","11064800507","022406",Lisboa
"998657384","6000",SANTANDER TOTTA,N,-9.13809,38.70945,Banco,"1106","48","005","07","11064800507","022406",Lisboa
"998657382","3578",MULTIBANCO,N,-9.13685,38.70884,Multibanco,"1106","48","006","07","11064800607","022406",Lisboa
"998628920","6000",MILLENNIUM BCP,N,-9.15387,38.76672,Banco,"1106","18","047","02","11061804702","022406",Lisboa
"998628919","3578",MILLENNIUM BCP,N,-9.15438,38.76679,Multibanco,"1106","18","043","02","11061804302","022406",Lisboa
"998628923","3578",MULTIBANCO,N,-9.15341,38.77232,Multibanco,"1106","18","030","02","11061803002","022406",Lisboa
"998628924","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.15307,38.7732,Banco,"1106","18","028","01","11061802801","022406",Lisboa
"998628927","3578",DEUTSCHE BANK,N,-9.15398,38.76552,Multibanco,"1106","18","056","01","11061805601","022406",Lisboa
"998628928","6000",DEUTSCHE BANK,N,-9.15398,38.76552,Banco,"1106","18","056","01","11061805601","022406",Lisboa
"998628931","3578",SANTANDER TOTTA,N,-9.1521,38.77218,Multibanco,"1106","18","030","02","11061803002","022406",Lisboa
"998628932","6000",SANTANDER TOTTA,N,-9.15244,38.77226,Banco,"1106","18","030","02","11061803002","022406",Lisboa
"980751550","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.15283,38.70815,Banco,"1106","49","004","08","11064900408","022406",Lisboa
"980751549","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.14247,38.70986,Banco,"1106","15","004","03","11061500403","022406",Lisboa
"980751548","6000",CAIXA GERAL DE DEPÓSITOS,N,-9.16149,38.71083,Banco,"1106","17","011","01","11061701101","022406",Lisboa
"1130838793","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.14129,38.74199,Multibanco,"1106","43","015","01","11064301501","022406",Lisboa
"1130838792","3578",NOVO BANCO,N,-9.14627,38.74087,Multibanco,"1106","23","015","02","11062301502","022406",Lisboa
"1130838794","3578",MULTIBANCO,N,-9.14529,38.73679,Multibanco,"1106","23","030","02","11062303002","022406",Lisboa
"1130838789","3578",MULTIBANCO,N,-9.17826,38.74891,Multibanco,"1106","39","021","02","11063902102","022406",Lisboa
"1130838780","3578",MILLENNIUM BCP,N,-9.15523,38.75953,Multibanco,"1106","09","001","03","11060900103","022406",Lisboa
"1130838781","3578",MONTEPIO,N,-9.1477,38.74872,Multibanco,"1106","09","019","01","11060901901","022406",Lisboa
"1130838778","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.13939,38.71447,Multibanco,"1106","31","003","05","11063100305","022406",Lisboa
"1130838779","3578",MILLENNIUM BCP,N,-9.13981,38.71405,Multibanco,"1106","31","003","05","11063100305","022406",Lisboa
"1130838826","3578",BANCOBIC,N,-9.13805,38.70935,Multibanco,"1106","48","005","09","11064800509","022406",Lisboa
"1130838827","3578",MILLENNIUM BCP,N,-9.13805,38.70935,Multibanco,"1106","48","005","09","11064800509","022406",Lisboa
"1130838824","3578",CAIXA GERAL DE DEPÓSITOS,N,-9.12955,38.7416,Multibanco,"1106","03","007","01","11060300701","022406",Lisboa
"1130838825","3578",MULTIBANCO,N,-9.12931,38.74151,Multibanco,"1106","03","007","01","11060300701","022406",Lisboa
"1130838839","3578",MILLENNIUM BCP,N,-9.14949,38.74395,Multibanco,"1106","23","013","01","11062301301","022406",Lisboa
"1130838840","3578",SANTANDER TOTTA,N,-9.14617,38.74026,Multibanco,"1106","23","015","03","11062301503","022406",Lisboa
"1130838841","3578",BANCO POPULAR,N,-9.14908,38.72696,Multibanco,"1106","50","012","01","11065001201","022406",Lisboa
"1130838842","3578",SANTANDER TOTTA,N,-9.1467,38.73122,Multibanco,"1106","50","011","02","11065001102","022406",Lisboa
"998671241","6000",BANCO DO BRASIL,N,-9.09814,38.76533,Banco,"1106","33","048","07","11063304807","022406",Lisboa
"998671239","6000",SANTANDER TOTTA,N,-9.09754,38.77877,Banco,"1106","33","009","03","11063300903","022406",Lisboa
"998671240","3578",BANCO DO BRASIL,N,-9.09814,38.76533,Multibanco,"1106","33","048","07","11063304807","022406",Lisboa
"998671235","6000",BBVA,N,-9.09754,38.77877,Banco,"1106","33","009","03","11063300903","022406",Lisboa
"998671238","3578",SANTANDER TOTTA,N,-9.09773,38.77092,Multibanco,"1106","33","033","04","11063303304","022406",Lisboa
"998671231","6000",BANCO BIG,N,-9.0975,38.77879,Banco,"1106","33","009","03","11063300903","022406",Lisboa
"998671232","3578",DEUTSCHE BANK,N,-9.09777,38.77041,Multibanco,"1106","33","033","04","11063303304","022406",Lisboa
"998671233","6000",DEUTSCHE BANK,N,-9.0975,38.77879,Banco,"1106","33","009","03","11063300903","022406",Lisboa
"998671234","3578",BBVA,N,-9.09778,38.77027,Multibanco,"1106","33","033","04","11063303304","022406",Lisboa
"998671230","3578",BANCO BIG,N,-9.09782,38.76965,Multibanco,"1106","33","033","04","11063303304","022406",Lisboa
